row,col,northing_km,easting_km,fire_norm,poacher_norm,danger,removed,residual,has_stationary_person,has_patrol_person,has_camera,has_drone
8,3,-17.54,-144.78,0.03210497519481189,0.4077129267407138,0.43981790193552567,0.43981790193552567,0.0,0,0,0,0
8,4,-17.54,-139.78,0.04344875887376658,0.4226309934668829,0.46607975234064947,0.46607975234064947,0.0,0,0,0,0
8,5,-17.54,-134.78,0.025990176822989028,0.4379348467712043,0.46392502359419335,0.46392502359419335,0.0,0,0,0,0
8,6,-17.54,-129.78,0.01175697535748503,0.4540598236157305,0.46581679897321554,0.46581679897321554,0.0,0,0,0,0
8,7,-17.54,-124.78,0.014281622202799982,0.4707352290431546,0.4850168512459546,0.4850168512459546,0.0,0,0,0,0
8,8,-17.54,-119.78,0.06219408370557391,0.48751458914331725,0.5497086728488911,0.5497086728488911,0.0,0,0,0,0
8,9,-17.54,-114.78,0.14128634203076265,0.5039636395945829,0.6452499816253455,0.5741018082166754,0.07114817340867008,0,0,0,0
8,10,-17.54,-109.78,0.16587864970559194,0.5197034511895082,0.6855821008951002,0.6141819136729592,0.07140018722214103,0,0,0,0
8,11,-17.54,-104.78,0.1528449460357536,0.5359541099369752,0.6887990559727288,0.6887990559727288,0.0,0,0,0,0
8,12,-17.54,-99.78,0.08881625362701173,0.5620737822920167,0.6508900359190284,0.6508900359190284,0.0,0,1,0,0
8,13,-17.54,-94.78,0.05083924592667476,0.5899902245427739,0.6408294704694487,0.6408294704694487,0.0,0,0,0,0
8,14,-17.54,-89.78,0.026612720683644234,0.6141776576941373,0.6407903783777816,0.6000580677709154,0.04073231060686622,0,0,0,0
8,15,-17.54,-84.78,0.03185102488493125,0.6335151862992469,0.6653662111841782,0.5443271445417764,0.12103906664240172,0,0,0,0
8,16,-17.54,-79.78,0.0472983134246335,0.6495509943609198,0.6968493077855533,0.5294021067639545,0.16744720102159882,0,0,0,0
8,17,-17.54,-74.78,0.05853758860736985,0.663305343054504,0.7218429316618737,0.5140710142790805,0.20777191738279321,0,0,0,0
8,18,-17.54,-69.78,0.07349452287083161,0.6745967491857621,0.7480912720565936,0.5210362751029189,0.2270549969536747,0,0,0,0
8,19,-17.54,-64.78,0.10132491416184872,0.6831137981241231,0.7844387122859718,0.5620318620184346,0.22240685026753726,0,0,0,0
8,20,-17.54,-59.78,0.10817320248517155,0.68885595947863,0.7970291619638016,0.6209450314214083,0.17608413054239325,0,0,0,0
8,21,-17.54,-54.78,0.08249797543631726,0.6943755504376682,0.7768735258739854,0.700824961686111,0.07604856418787442,0,0,0,0
8,22,-17.54,-49.78,0.09425147478004052,0.7004940173641372,0.7947454921441777,0.7947454921441777,0.0,0,0,0,0
8,23,-17.54,-44.78,0.132164386468641,0.7058919051777873,0.8380562916464284,0.8380562916464284,0.0,0,0,0,0
8,24,-17.54,-39.78,0.08669603978407198,0.7088588158147293,0.7955548555988012,0.7955548555988012,0.0,0,0,0,0
8,25,-17.54,-34.78,0.055528144244314,0.7089103917379183,0.7644385359822322,0.7644385359822322,0.0,0,0,0,0
8,26,-17.54,-29.78,0.14045278109213746,0.7056897951031655,0.846142576195303,0.846142576195303,0.0,0,0,0,0
8,27,-17.54,-24.78,0.20848104066562068,0.6972911156940725,0.9057721563596932,0.9057721563596932,0.0,0,0,0,0
8,28,-17.54,-19.78,0.25975296269338927,0.681465018789039,0.9412179814824282,0.8483116988177085,0.09290628266471967,0,0,0,0
8,29,-17.54,-14.78,0.23770767744360313,0.6563984783980341,0.8941061558416372,0.7434357194947686,0.1506704363468686,0,0,0,0
8,30,-17.54,-9.78,0.18127492424130873,0.6221216668003016,0.8033965910416103,0.6740865201730418,0.1293100708685685,0,0,0,0
8,31,-17.54,-4.78,0.17060752368848847,0.5831567707175146,0.753764294406003,0.6007617557907179,0.15300253861528512,0,0,0,0
8,32,-17.54,0.22,0.1404639404981641,0.5514413878324038,0.691905328330568,0.627867587204785,0.06403774112578298,0,0,0,0
8,33,-17.54,5.22,0.2046698474266246,0.5410608129993099,0.7457306604259345,0.6234742619779036,0.12225639844803093,0,0,0,0
8,34,-17.54,10.22,0.22968266917598687,0.54711773672097,0.7768004058969569,0.6028277855917568,0.1739726203052001,0,0,0,0
8,35,-17.54,15.22,0.26382641080513114,0.5518675924542974,0.8156940032594285,0.7563662541898385,0.05932774906959004,0,0,0,0
8,36,-17.54,20.22,0.20489635635622722,0.5514621469928324,0.7563585033490596,0.7563585033490596,0.0,0,0,0,0
8,37,-17.54,25.22,0.08847184614180052,0.550946248596915,0.6394180947387155,0.6394180947387155,0.0,0,0,0,0
8,38,-17.54,30.22,0.15007019686882236,0.5497001730041374,0.6997703698729598,0.6997703698729598,0.0,0,0,0,0
8,39,-17.54,35.22,0.24480226376099737,0.5425430569840332,0.7873453207450305,0.7502598975204808,0.03708542322454966,0,0,0,0
8,40,-17.54,40.22,0.2492945815207731,0.5310031035514062,0.7802976850721793,0.7802976850721793,0.0,0,0,0,0
8,41,-17.54,45.22,0.23317365508340027,0.5192840432063134,0.7524576982897137,0.7365362167506011,0.015921481539112547,0,0,0,0
8,42,-17.54,50.22,0.2546419630000404,0.5075035304287026,0.7621454934287429,0.7554206566560981,0.006724836772644793,0,0,0,0
8,43,-17.54,55.22,0.252636245273637,0.4949757781316454,0.7476120234052823,0.7476120234052823,0.0,0,0,0,0
8,44,-17.54,60.22,0.23631287619994848,0.47875352198886095,0.7150663981888095,0.7150663981888095,0.0,0,0,0,0
8,45,-17.54,65.22,0.2733909764455688,0.4560707463928078,0.7294617228383766,0.7294617228383766,0.0,0,0,0,0
8,46,-17.54,70.22,0.3115022386534643,0.4306333836169777,0.742135622270442,0.742135622270442,0.0,0,0,0,1
8,47,-17.54,75.22,0.23697094073521255,0.40838458845716114,0.6453555291923737,0.6453555291923737,0.0,0,0,0,0
8,48,-17.54,80.22,0.22358379075918655,0.3928464216354502,0.6164302123946368,0.6164302123946368,0.0,0,0,0,0
8,49,-17.54,85.22,0.2886421443579692,0.38484656247775373,0.6734887068357229,0.6734887068357229,0.0,0,0,0,0
8,50,-17.54,90.22,0.2843745492732009,0.3810462550278489,0.6654208043010498,0.6654208043010498,0.0,0,0,0,0
8,51,-17.54,95.22,0.25874991699149275,0.3710036315839262,0.6297535485754189,0.6297535485754189,0.0,0,0,0,0
8,52,-17.54,100.22,0.24441544029026765,0.3667797581787546,0.6111951984690223,0.6111951984690223,0.0,0,0,0,0
8,53,-17.54,105.22,0.2392153430377295,0.37093924058902966,0.6101545836267592,0.6101545836267592,0.0,0,0,0,0
8,54,-17.54,110.22,0.36110995029046694,0.38113532644284714,0.7422452767333141,0.7422452767333141,0.0,0,0,0,0
8,55,-17.54,115.22,0.4188156875390678,0.3947174928117445,0.8135331803508123,0.8135331803508123,0.0,0,0,0,0
8,56,-17.54,120.22,0.3664296783453287,0.4110611822051731,0.7774908605505018,0.7774908605505018,0.0,0,1,0,0
8,57,-17.54,125.22,0.3560865151734488,0.4297861646888291,0.7858726798622779,0.6924918828253089,0.093380797036969,0,0,0,0
9,0,-12.54,-159.78,0.015016967584184934,0.417114828184372,0.4321317957685569,0.41849366916269776,0.013638126605859169,0,0,0,0
9,1,-12.54,-154.78,0.011428597098720347,0.4321580925487778,0.44358668964749814,0.44358668964749814,0.0,0,0,0,0
9,2,-12.54,-149.78,0.010820513842418679,0.45040619032200474,0.4612267041644234,0.4612267041644234,0.0,0,0,0,0
9,3,-12.54,-144.78,0.011862639472214857,0.4608660217580162,0.47272866123023105,0.47272866123023105,0.0,0,0,0,0
9,4,-12.54,-139.78,0.02811055526308449,0.4677873632392418,0.4958979185023263,0.4958979185023263,0.0,0,0,0,0
9,5,-12.54,-134.78,0.04359292104265445,0.4764897791293541,0.5200827001720085,0.5200827001720085,0.0,0,0,0,0
9,6,-12.54,-129.78,0.024674880787476126,0.4872539009316044,0.5119287817190805,0.5119287817190805,0.0,0,0,0,0
9,7,-12.54,-124.78,0.011979859334739476,0.4994606342490391,0.5114404935837785,0.5114404935837785,0.0,0,0,0,0
9,8,-12.54,-119.78,0.019142339071975576,0.5124402630203326,0.5315826020923082,0.5315826020923082,0.0,0,0,0,0
9,9,-12.54,-114.78,0.07454205744102098,0.5256108698461938,0.6001529272872147,0.6001529272872147,0.0,0,0,0,0
9,10,-12.54,-109.78,0.14106907537914315,0.5384886382142108,0.6795577135933539,0.6417454836472596,0.037812229946094345,0,0,0,0
9,11,-12.54,-104.78,0.14643153876288792,0.5511180277850043,0.6975495665478922,0.6907983191064191,0.006751247441473152,0,0,0,0
9,12,-12.54,-99.78,0.08988920352493643,0.5708730081455179,0.6607622116704543,0.6607622116704543,0.0,0,0,0,0
9,13,-12.54,-94.78,0.06860395836470497,0.5968068876931035,0.6654108460578085,0.6654108460578085,0.0,0,0,0,0
9,14,-12.54,-89.78,0.07866488217020608,0.6170310378250154,0.6956959199952215,0.6216436625689719,0.07405225742624966,0,0,0,0
9,15,-12.54,-84.78,0.09255774667190728,0.6345281806016023,0.7270859272735096,0.6225609069927562,0.10452502028075339,0,0,0,0
9,16,-12.54,-79.78,0.11225278388992237,0.6476224476762694,0.7598752315661917,0.5386096675169535,0.22126556404923825,0,0,0,0
9,17,-12.54,-74.78,0.10546668199405508,0.6583574284213264,0.7638241104153815,0.5439748341516424,0.21984927626373907,0,0,0,0
9,18,-12.54,-69.78,0.10988662310306281,0.6664992245866828,0.7763858476897456,0.5842940071061495,0.19209184058359607,0,0,0,0
9,19,-12.54,-64.78,0.11801667398664581,0.6717216012903651,0.7897382752770109,0.657362181152588,0.13237609412442286,0,0,0,0
9,20,-12.54,-59.78,0.14702148033900203,0.6743411824123382,0.8213626627513402,0.6920487854576866,0.12931387729365362,0,0,0,0
9,21,-12.54,-54.78,0.15176337869436912,0.6770159036366193,0.8287792823309885,0.8261039478995532,0.0026753344314353056,0,0,0,0
9,22,-12.54,-49.78,0.11263704468856395,0.6799724234909437,0.7926094681795076,0.7926094681795076,0.0,0,0,0,0
9,23,-12.54,-44.78,0.11807610263680107,0.6819952209497878,0.8000713235865888,0.8000713235865888,0.0,0,0,0,1
9,24,-12.54,-39.78,0.09375509798441907,0.6813797711629785,0.7751348691473976,0.7751348691473976,0.0,0,0,0,0
9,25,-12.54,-34.78,0.05320132719618214,0.6778557567781155,0.7310570839742976,0.7310570839742976,0.0,0,0,0,0
9,26,-12.54,-29.78,0.09558722362282226,0.6713492884519033,0.7669365120747256,0.7669365120747256,0.0,0,0,0,0
9,27,-12.54,-24.78,0.14219494112642775,0.6605943901839058,0.8027893313103335,0.8027893313103335,0.0,0,0,0,0
9,28,-12.54,-19.78,0.1555521756900355,0.6444427437066035,0.7999949193966389,0.7925383820087895,0.00745653738784946,0,0,0,0
9,29,-12.54,-14.78,0.15442136267006987,0.6225581700553029,0.7769795327253728,0.7264729354915992,0.0505065972337736,0,0,0,0
9,30,-12.54,-9.78,0.13254169204154057,0.5963272163900901,0.7288689084316307,0.6688522368877572,0.06001667154387347,0,0,0,0
9,31,-12.54,-4.78,0.3890676093544598,0.5703895253461221,0.9594571347005818,0.6743509731730101,0.28510616152757173,0,0,0,0
9,32,-12.54,0.22,0.45197996216972325,0.5502871670202104,1.0022671291899337,0.9504295131928162,0.05183761599711745,0,0,1,0
9,33,-12.54,5.22,0.3970532436574837,0.5353498835572684,0.9324031272147522,0.6185328625359456,0.3138702646788065,0,0,0,0
9,34,-12.54,10.22,0.2620633846972425,0.5248920180903276,0.78695540278757,0.6017806901309019,0.18517471265666818,0,0,0,0
9,35,-12.54,15.22,0.19929002023295284,0.5173494007863787,0.7166394210193315,0.6528100525871545,0.06382936843217701,0,0,0,0
9,36,-12.54,20.22,0.06974610871274481,0.5147481633484716,0.5844942720612164,0.5844942720612164,0.0,0,0,0,0
9,37,-12.54,25.22,0.03396555108267166,0.5156071600746921,0.5495727111573637,0.5495727111573637,0.0,0,0,0,0
9,38,-12.54,30.22,0.14110551366021407,0.5155199789866929,0.656625492646907,0.656625492646907,0.0,0,0,0,0
9,39,-12.54,35.22,0.30001727128762007,0.5084997937854352,0.8085170650730553,0.7385848833413324,0.06993218173172289,0,0,0,0
9,40,-12.54,40.22,0.23558495853776404,0.49902470146283107,0.7346096600005951,0.7174320829888291,0.017177577011766032,0,0,0,0
9,41,-12.54,45.22,0.12099650166632188,0.4896402563993408,0.6106367580656626,0.6106367580656626,0.0,0,0,0,0
9,42,-12.54,50.22,0.17260312283016738,0.4807876934483968,0.6533908162785642,0.6533908162785642,0.0,0,0,0,0
9,43,-12.54,55.22,0.1932595189106997,0.47254884272446573,0.6658083616351654,0.6658083616351654,0.0,0,0,0,0
9,44,-12.54,60.22,0.19691424611386626,0.4607552780665046,0.657669524180371,0.657669524180371,0.0,0,0,0,0
9,45,-12.54,65.22,0.23468584676970666,0.4332882301009871,0.6679740768706938,0.6679740768706938,0.0,0,0,0,0
9,46,-12.54,70.22,0.218457857734903,0.40178216575088527,0.6202400234857883,0.6202400234857883,0.0,0,0,0,0
9,47,-12.54,75.22,0.2096831662782639,0.3766846326929823,0.5863677989712461,0.5863677989712461,0.0,0,0,0,0
9,48,-12.54,80.22,0.3012028911211714,0.35953125097363475,0.6607341420948061,0.6607341420948061,0.0,0,0,0,0
9,49,-12.54,85.22,0.28710375327151166,0.3511879529578132,0.6382917062293249,0.6382917062293249,0.0,0,0,0,0
9,50,-12.54,90.22,0.24502987354912498,0.3454031157840394,0.5904329893331643,0.5904329893331643,0.0,0,0,0,0
9,51,-12.54,95.22,0.304870304157408,0.33617495272310294,0.641045256880511,0.641045256880511,0.0,0,0,0,0
9,52,-12.54,100.22,0.3130005523541535,0.33695030030496237,0.6499508526591159,0.6499508526591159,0.0,0,0,0,0
9,53,-12.54,105.22,0.3364952711865247,0.3442963695562697,0.6807916407427944,0.6807916407427944,0.0,0,0,0,0
9,54,-12.54,110.22,0.4003123753858585,0.35675643854063654,0.757068813926495,0.757068813926495,0.0,0,0,0,0
9,55,-12.54,115.22,0.35947753994624854,0.3724083844610715,0.73188592440732,0.73188592440732,0.0,0,0,0,0
9,56,-12.54,120.22,0.3351012549638413,0.39053618882139657,0.7256374437852379,0.7256374437852379,0.0,0,0,0,0
9,57,-12.54,125.22,0.3258800447737438,0.41061269931060446,0.7364927440843483,0.6085089101260943,0.12798383395825397,0,0,0,0
10,1,-7.54,-154.78,0.012222745967611012,0.48029115284811413,0.49251389881572516,0.4724540807674569,0.020059818048268285,0,0,0,0
10,2,-7.54,-149.78,0.00708262700352722,0.5014537050589805,0.5085363320625077,0.5085363320625077,0.0,0,0,0,0
10,3,-7.54,-144.78,0.006638488332086927,0.5063026466344582,0.5129411349665451,0.5129411349665451,0.0,0,0,0,0
10,4,-7.54,-139.78,0.009181490383110164,0.5072062846347665,0.5163877750178766,0.5163877750178766,0.0,0,0,0,0
10,5,-7.54,-134.78,0.03301470825715651,0.5113854844771695,0.5444001927343259,0.5444001927343259,0.0,0,0,0,0
10,6,-7.54,-129.78,0.03955739045023115,0.5182027708759034,0.5577601613261345,0.5577601613261345,0.0,0,0,0,0
10,7,-7.54,-124.78,0.017179811946638413,0.5268497971513576,0.544029609097996,0.544029609097996,0.0,0,0,0,0
10,8,-7.54,-119.78,0.011823889099739492,0.5366035246196637,0.5484274137194032,0.5484274137194032,0.0,0,0,0,0
10,9,-7.54,-114.78,0.021059768681650624,0.5468500461154379,0.5679098147970885,0.5679098147970885,0.0,0,0,0,0
10,10,-7.54,-109.78,0.07206395080969502,0.5570753188912423,0.6291392697009373,0.6291392697009373,0.0,0,0,0,0
10,11,-7.54,-104.78,0.12178660814389294,0.566882689053813,0.688669297197706,0.6551744707677979,0.03349482642990809,0,0,0,0
10,12,-7.54,-99.78,0.08106116887022108,0.5801737495309361,0.6612349184011572,0.6507026692492761,0.010532249151881112,0,0,0,0
10,13,-7.54,-94.78,0.05966033077389499,0.6028620055812263,0.6625223363551213,0.6625223363551213,0.0,0,0,0,0
10,14,-7.54,-89.78,0.09564639687317644,0.6196759308611169,0.7153223277342934,0.6855446560518293,0.029777671682464035,0,0,0,0
10,15,-7.54,-84.78,0.12717046821769826,0.6348039626822337,0.761974430899932,0.6531819724060681,0.10879245849386388,0,0,0,0
10,16,-7.54,-79.78,0.15797506309349943,0.6451951411707947,0.8031702042642941,0.5749443028018655,0.2282259014624286,0,0,0,0
10,17,-7.54,-74.78,0.15585782302276868,0.6528163285458587,0.8086741515686273,0.5964686567073029,0.21220549486132445,0,0,0,0
10,18,-7.54,-69.78,0.14686045051232452,0.6577519984256265,0.804612448937951,0.6548092478819101,0.14980320105604095,0,0,0,0
10,19,-7.54,-64.78,0.14800028394574677,0.6596780717483463,0.807678355694093,0.807678355694093,0.0,0,0,1,0
10,20,-7.54,-59.78,0.15743272429713126,0.6598033617092413,0.8172360860063725,0.8157136068498596,0.0015224791565129348,0,0,0,0
10,21,-7.54,-54.78,0.18708890520615365,0.6600711256319326,0.8471600308380862,0.8471600308380862,0.0,0,0,0,0
10,22,-7.54,-49.78,0.16528838271463803,0.6604154111997534,0.8257037939143914,0.8257037939143914,0.0,0,0,0,0
10,23,-7.54,-44.78,0.11757923974582163,0.6597357936099829,0.7773150333558045,0.7773150333558045,0.0,0,0,0,0
10,24,-7.54,-39.78,0.09207506660558355,0.65644374430851,0.7485188109140936,0.7485188109140936,0.0,0,0,0,0
10,25,-7.54,-34.78,0.0626930896295408,0.6505020407367089,0.7131951303662497,0.7131951303662497,0.0,0,0,0,0
10,26,-7.54,-29.78,0.07907400166783167,0.6422010911639222,0.7212750928317538,0.7212750928317538,0.0,0,0,0,0
10,27,-7.54,-24.78,0.11313374680582501,0.630843204197799,0.743976951003624,0.743976951003624,0.0,0,0,0,0
10,28,-7.54,-19.78,0.10497096778444003,0.6160326207947008,0.7210035885791408,0.7210035885791408,0.0,0,0,0,0
10,29,-7.54,-14.78,0.10514561066891318,0.5981975003087049,0.703343110977618,0.703343110977618,0.0,0,0,0,0
10,30,-7.54,-9.78,0.08665622363222986,0.5790521188017614,0.6657083424339914,0.65369926692674,0.012009075507251388,0,0,0,0
10,31,-7.54,-4.78,0.30393781093395544,0.5619504474940873,0.8658882584280427,0.6423775169200145,0.2235107415080282,0,0,0,0
10,32,-7.54,0.22,0.565227389316126,0.5451884909210281,1.110415880237154,0.6486099564971055,0.4618059237400485,0,0,0,0
10,33,-7.54,5.22,0.3527360226656878,0.5255610429775447,0.8782970656432325,0.559334469805721,0.3189625958375115,0,0,0,0
10,34,-7.54,10.22,0.19082270633033763,0.5068947133860809,0.6977174197164185,0.5524009908045273,0.14531642891189123,0,0,0,0
10,35,-7.54,15.22,0.060066211265345865,0.49431536791813546,0.5543815791834813,0.5543815791834813,0.0,0,0,0,0
10,36,-7.54,20.22,0.01185223195676209,0.48952376456600094,0.501375996522763,0.501375996522763,0.0,0,0,0,0
10,37,-7.54,25.22,0.017712859012136088,0.48977647379257855,0.5074893328047146,0.5074893328047146,0.0,0,0,0,0
10,38,-7.54,30.22,0.18529701206167137,0.4881578112777403,0.6734548233394116,0.6734548233394116,0.0,0,0,0,0
10,39,-7.54,35.22,0.2875197084841375,0.4803703147532365,0.767890023237374,0.6790484448716207,0.08884157836575324,0,0,0,0
10,40,-7.54,40.22,0.10696780040565453,0.47131839199373726,0.5782861923993918,0.5782861923993918,0.0,0,0,0,0
10,41,-7.54,45.22,0.04008317476365441,0.46226851941877095,0.5023516941824253,0.5023516941824253,0.0,0,0,0,0
10,42,-7.54,50.22,0.11370174333924284,0.4536787856536373,0.5673805289928802,0.5673805289928802,0.0,0,0,0,0
10,43,-7.54,55.22,0.13901388090468195,0.44592785546798064,0.5849417363726626,0.5849417363726626,0.0,0,0,0,0
10,44,-7.54,60.22,0.14215508544435812,0.43586559844284256,0.5780206838872006,0.5780206838872006,0.0,0,0,0,0
10,45,-7.54,65.22,0.13505940949070322,0.40395343456946414,0.5390128440601674,0.5390128440601674,0.0,0,0,0,0
10,46,-7.54,70.22,0.1459507887276876,0.36927121457173023,0.5152220032994178,0.5152220032994178,0.0,0,0,0,0
10,47,-7.54,75.22,0.2578666624342143,0.34206594934127127,0.5999326117754855,0.5999326117754855,0.0,0,0,0,0
10,48,-7.54,80.22,0.3426096466865671,0.3238707902396025,0.6664804369261697,0.6664804369261697,0.0,0,0,0,0
10,49,-7.54,85.22,0.25190834295631576,0.315142674249146,0.5670510172054617,0.5670510172054617,0.0,0,0,0,0
10,50,-7.54,90.22,0.24448857638718838,0.30686455471529506,0.5513531311024834,0.5513531311024834,0.0,0,0,0,0
10,51,-7.54,95.22,0.35614023991722155,0.3024182086332009,0.6585584485504224,0.6585584485504224,0.0,0,0,0,0
10,52,-7.54,100.22,0.39071972813494543,0.30946319288238544,0.7001829210173309,0.7001829210173309,0.0,0,0,0,0
10,53,-7.54,105.22,0.3933326329062806,0.32139718114306176,0.7147298140493423,0.7147298140493423,0.0,0,0,0,0
10,54,-7.54,110.22,0.3524828809156211,0.33611531801944156,0.6885981989350627,0.6885981989350627,0.0,0,0,0,0
10,55,-7.54,115.22,0.280266347310984,0.3535081137787615,0.6337744610897456,0.6337744610897456,0.0,0,0,0,0
10,56,-7.54,120.22,0.28908823790781957,0.3733690048864097,0.6624572427942292,0.6624572427942292,0.0,0,0,0,0
10,57,-7.54,125.22,0.318243183377253,0.3929083951431497,0.7111515785204027,0.5528545902898232,0.15829698823057947,0,0,0,0
11,2,-2.54,-149.78,0.0041107518723986465,0.5287192343081406,0.5328299861805392,0.5328120351273615,1.7951053177700516e-05,0,0,0,0
11,3,-2.54,-144.78,0.009372395858282884,0.5358207173381436,0.5451931131964265,0.5451931131964265,0.0,0,0,0,0
11,4,-2.54,-139.78,0.011523989393084329,0.5379875288766341,0.5495115182697184,0.5495115182697184,0.0,0,0,0,0
11,5,-2.54,-134.78,0.018478831869017935,0.5409434124580061,0.559422244327024,0.559422244327024,0.0,0,0,0,1
11,6,-2.54,-129.78,0.026817887516202597,0.5456465150011596,0.5724644025173622,0.5724644025173622,0.0,0,0,0,0
11,7,-2.54,-124.78,0.014545316775543821,0.5518645860180054,0.5664099027935492,0.5664099027935492,0.0,0,0,0,0
11,8,-2.54,-119.78,0.006604976807837392,0.559121578648331,0.5657265554561683,0.5657265554561683,0.0,0,0,0,0
11,9,-2.54,-114.78,0.00846011167386027,0.5669201919221579,0.5753803035960182,0.5753803035960182,0.0,0,0,0,0
11,10,-2.54,-109.78,0.020023314391889552,0.574801085592988,0.5948243999848776,0.5948243999848776,0.0,0,0,0,0
11,11,-2.54,-104.78,0.0626915590704131,0.5823565171338251,0.6450480762042382,0.6351827600193236,0.009865316184914596,0,0,0,0
11,12,-2.54,-99.78,0.07529037027079524,0.5905309322601121,0.6658213025309073,0.623317849991818,0.04250345253908927,0,0,0,0
11,13,-2.54,-94.78,0.055853716121517884,0.6072370808960832,0.6630907970176011,0.6577180043964179,0.005372792621183176,0,0,0,0
11,14,-2.54,-89.78,0.07008825042456154,0.6230122142854331,0.6931004647099946,0.6931004647099946,0.0,0,0,0,0
11,15,-2.54,-84.78,0.09538638904554293,0.6338496272041287,0.7292360162496717,0.6901666325079897,0.03906938374168201,0,0,0,0
11,16,-2.54,-79.78,0.12204898043154087,0.6422285001696663,0.7642774806012071,0.6766193808929513,0.08765809970825589,0,0,0,0
11,17,-2.54,-74.78,0.13998628128793542,0.6467203544244086,0.786706635712344,0.6371198779644824,0.14958675774786157,0,0,0,0
11,18,-2.54,-69.78,0.14269345839576483,0.6484857095473786,0.7911791679431435,0.6610025917523464,0.13017657619079703,0,0,0,0
11,19,-2.54,-64.78,0.16025608825030588,0.6474173754028951,0.807673463653201,0.7830340558689417,0.024639407784259326,0,0,0,0
11,20,-2.54,-59.78,0.16267350414986034,0.645633705847065,0.8083072099969254,0.8083072099969254,0.0,0,0,0,0
11,21,-2.54,-54.78,0.17312969245680965,0.6440713649714879,0.8172010574282975,0.8172010574282975,0.0,0,0,0,0
11,22,-2.54,-49.78,0.16234505596525275,0.6423842853549627,0.8047293413202155,0.8047293413202155,0.0,0,0,0,0
11,23,-2.54,-44.78,0.1253560888770234,0.6396646329485913,0.7650207218256148,0.7650207218256148,0.0,0,0,0,0
11,24,-2.54,-39.78,0.13275720763335175,0.6345084737845108,0.7672656814178626,0.7672656814178626,0.0,0,0,0,0
11,25,-2.54,-34.78,0.11186635078306768,0.6270624919238544,0.7389288427069222,0.7389288427069222,0.0,0,0,0,0
11,26,-2.54,-29.78,0.07843124608670916,0.6179789184278984,0.6964101645146076,0.6964101645146076,0.0,0,0,0,0
11,27,-2.54,-24.78,0.13609581110618796,0.6069860562146038,0.7430818673207917,0.7430818673207917,0.0,0,0,0,0
11,28,-2.54,-19.78,0.21343088939990568,0.5941163468192691,0.8075472362191747,0.7430939009328975,0.06445333528627717,0,0,0,0
11,29,-2.54,-14.78,0.2680444821090781,0.5800699198319027,0.8481144019409808,0.6958807769167317,0.1522336250242491,0,0,0,0
11,30,-2.54,-9.78,0.2782416688011801,0.5663929412527337,0.8446346100539137,0.6551384483518596,0.18949616170205408,0,0,0,0
11,31,-2.54,-4.78,0.11902712507328894,0.5542466466058144,0.6732737716791033,0.6152579233199178,0.058015848359185496,0,0,0,0
11,32,-2.54,0.22,0.2063716598420176,0.5367949467747382,0.7431666066167557,0.5854604017170586,0.1577062048996971,0,0,0,0
11,33,-2.54,5.22,0.11496935381647143,0.5137002854092939,0.6286696392257654,0.5788554523162971,0.04981418690946826,0,0,0,0
11,34,-2.54,10.22,0.06276189574258104,0.493217867938841,0.555979763681422,0.5260926139674013,0.029887149714020733,0,0,0,0
11,35,-2.54,15.22,0.012514521381323496,0.47902232253205174,0.4915368439133752,0.4915368439133752,0.0,0,0,0,0
11,36,-2.54,20.22,0.006157710844755128,0.47305470547709794,0.4792124163218531,0.4792124163218531,0.0,0,0,0,0
11,37,-2.54,25.22,0.023587200065393873,0.4722388930689378,0.4958260931343317,0.4958260931343317,0.0,0,0,0,0
11,38,-2.54,30.22,0.13335292364941218,0.46764554814796505,0.6009984717973772,0.6009984717973772,0.0,0,0,0,0
11,39,-2.54,35.22,0.10985218158612409,0.4583620170305176,0.5682141986166417,0.5682141986166417,0.0,0,0,0,0
11,40,-2.54,40.22,0.014306509484118551,0.4483066437027364,0.4626131531868549,0.4626131531868549,0.0,0,0,0,0
11,41,-2.54,45.22,0.035797374671728735,0.43768170165093273,0.47347907632266145,0.47347907632266145,0.0,0,0,0,0
11,42,-2.54,50.22,0.07332036394039425,0.42624649061520153,0.4995668545555958,0.4995668545555958,0.0,0,0,0,0
11,43,-2.54,55.22,0.07998282481231293,0.41288938426170185,0.4928722090740148,0.4928722090740148,0.0,0,0,0,0
11,44,-2.54,60.22,0.062325673164956345,0.3938268714020177,0.45615254456697407,0.45615254456697407,0.0,0,0,0,0
11,45,-2.54,65.22,0.052550361269922574,0.3642574299336954,0.416807791203618,0.416807791203618,0.0,0,0,0,0
11,46,-2.54,70.22,0.07691024356508623,0.3318188449830614,0.40872908854814766,0.40872908854814766,0.0,0,0,0,0
11,47,-2.54,75.22,0.2634711144006384,0.30423384319803776,0.5677049575986761,0.5677049575986761,0.0,0,0,0,0
11,48,-2.54,80.22,0.3988809780332779,0.28561098791892975,0.6844919659522076,0.66208372311519,0.02240824283701759,0,0,0,0
11,49,-2.54,85.22,0.19658300799710737,0.2752624161068446,0.47184542410395197,0.47184542410395197,0.0,0,0,0,0
11,50,-2.54,90.22,0.16342728202915827,0.2659696450256576,0.4293969270548159,0.4293969270548159,0.0,0,0,0,0
11,51,-2.54,95.22,0.352974896624981,0.2700588137033069,0.6230337103282879,0.6230337103282879,0.0,0,0,0,0
11,52,-2.54,100.22,0.4122874172688922,0.2840296987658287,0.6963171160347208,0.6423266453523683,0.05399047068235252,0,0,0,0
